"dataset_root","split","label","filename","relative_path","full_path","size_bytes","modified_utc"
"Fundus","all","unlabeled","20051130_54802_0400_PP.png","dataset01\IMAGES\20051130_54802_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_54802_0400_PP.png","1091827","2011-02-25T11:54:32.0000000Z"
"Fundus","all","unlabeled","20051130_54846_0400_PP.png","dataset01\IMAGES\20051130_54846_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_54846_0400_PP.png","1073773","2011-02-25T11:53:21.0000000Z"
"Fundus","all","unlabeled","20051130_54943_0400_PP.png","dataset01\IMAGES\20051130_54943_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_54943_0400_PP.png","1089258","2011-02-25T11:52:43.0000000Z"
"Fundus","all","unlabeled","20051130_54956_0400_PP.png","dataset01\IMAGES\20051130_54956_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_54956_0400_PP.png","1063156","2011-02-25T11:53:18.0000000Z"
"Fundus","all","unlabeled","20051130_55004_0400_PP.png","dataset01\IMAGES\20051130_55004_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_55004_0400_PP.png","1108588","2011-02-25T11:53:43.0000000Z"
"Fundus","all","unlabeled","20051130_55012_0400_PP.png","dataset01\IMAGES\20051130_55012_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_55012_0400_PP.png","1101030","2011-02-25T11:54:03.0000000Z"
"Fundus","all","unlabeled","20051130_55037_0400_PP.png","dataset01\IMAGES\20051130_55037_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_55037_0400_PP.png","1136527","2011-02-25T11:53:29.0000000Z"
"Fundus","all","unlabeled","20051130_55048_0400_PP.png","dataset01\IMAGES\20051130_55048_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_55048_0400_PP.png","1115467","2011-02-25T11:53:37.0000000Z"
"Fundus","all","unlabeled","20051130_55074_0400_PP.png","dataset01\IMAGES\20051130_55074_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_55074_0400_PP.png","1067429","2011-02-25T11:53:14.0000000Z"
"Fundus","all","unlabeled","20051130_55086_0400_PP.png","dataset01\IMAGES\20051130_55086_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_55086_0400_PP.png","1061565","2011-02-25T11:55:55.0000000Z"
"Fundus","all","unlabeled","20051130_55107_0400_PP.png","dataset01\IMAGES\20051130_55107_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_55107_0400_PP.png","1047005","2011-02-25T11:53:42.0000000Z"
"Fundus","all","unlabeled","20051130_55124_0400_PP.png","dataset01\IMAGES\20051130_55124_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_55124_0400_PP.png","1083654","2011-02-25T11:55:32.0000000Z"
"Fundus","all","unlabeled","20051130_55160_0400_PP.png","dataset01\IMAGES\20051130_55160_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_55160_0400_PP.png","1053159","2011-02-25T11:54:45.0000000Z"
"Fundus","all","unlabeled","20051130_55269_0400_PP.png","dataset01\IMAGES\20051130_55269_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_55269_0400_PP.png","1017943","2011-02-25T11:54:40.0000000Z"
"Fundus","all","unlabeled","20051130_55311_0400_PP.png","dataset01\IMAGES\20051130_55311_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_55311_0400_PP.png","1072537","2011-02-25T11:56:11.0000000Z"
"Fundus","all","unlabeled","20051130_55323_0400_PP.png","dataset01\IMAGES\20051130_55323_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_55323_0400_PP.png","1055223","2011-02-25T11:55:44.0000000Z"
"Fundus","all","unlabeled","20051130_55381_0400_PP.png","dataset01\IMAGES\20051130_55381_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_55381_0400_PP.png","1097375","2011-02-25T11:53:49.0000000Z"
"Fundus","all","unlabeled","20051130_55393_0400_PP.png","dataset01\IMAGES\20051130_55393_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_55393_0400_PP.png","1060806","2011-02-25T11:55:02.0000000Z"
"Fundus","all","unlabeled","20051130_58716_0400_PP.png","dataset01\IMAGES\20051130_58716_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_58716_0400_PP.png","3133708","2011-02-25T11:55:10.0000000Z"
"Fundus","all","unlabeled","20051130_58824_0400_PP.png","dataset01\IMAGES\20051130_58824_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_58824_0400_PP.png","3131794","2011-02-25T11:55:31.0000000Z"
"Fundus","all","unlabeled","20051130_58874_0400_PP.png","dataset01\IMAGES\20051130_58874_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_58874_0400_PP.png","3173445","2011-02-25T11:54:21.0000000Z"
"Fundus","all","unlabeled","20051130_58888_0400_PP.png","dataset01\IMAGES\20051130_58888_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_58888_0400_PP.png","3121984","2011-02-25T11:54:20.0000000Z"
"Fundus","all","unlabeled","20051130_58921_0400_PP.png","dataset01\IMAGES\20051130_58921_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_58921_0400_PP.png","3216465","2011-02-25T11:52:44.0000000Z"
"Fundus","all","unlabeled","20051130_58962_0400_PP.png","dataset01\IMAGES\20051130_58962_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_58962_0400_PP.png","3231850","2011-02-25T11:53:00.0000000Z"
"Fundus","all","unlabeled","20051130_58998_0400_PP.png","dataset01\IMAGES\20051130_58998_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_58998_0400_PP.png","3175398","2011-02-25T11:54:37.0000000Z"
"Fundus","all","unlabeled","20051130_59029_0400_PP.png","dataset01\IMAGES\20051130_59029_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_59029_0400_PP.png","3201200","2011-02-25T11:52:32.0000000Z"
"Fundus","all","unlabeled","20051130_59186_0400_PP.png","dataset01\IMAGES\20051130_59186_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_59186_0400_PP.png","3117473","2011-02-25T11:56:15.0000000Z"
"Fundus","all","unlabeled","20051130_59284_0400_PP.png","dataset01\IMAGES\20051130_59284_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_59284_0400_PP.png","3110221","2011-02-25T11:54:14.0000000Z"
"Fundus","all","unlabeled","20051130_59374_0400_PP.png","dataset01\IMAGES\20051130_59374_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_59374_0400_PP.png","3190264","2011-02-25T11:52:34.0000000Z"
"Fundus","all","unlabeled","20051130_59404_0400_PP.png","dataset01\IMAGES\20051130_59404_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_59404_0400_PP.png","3165007","2011-02-25T11:54:23.0000000Z"
"Fundus","all","unlabeled","20051130_59457_0400_PP.png","dataset01\IMAGES\20051130_59457_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_59457_0400_PP.png","3175245","2011-02-25T11:53:52.0000000Z"
"Fundus","all","unlabeled","20051130_59464_0400_PP.png","dataset01\IMAGES\20051130_59464_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_59464_0400_PP.png","3223874","2011-02-25T11:55:04.0000000Z"
"Fundus","all","unlabeled","20051130_59749_0400_PP.png","dataset01\IMAGES\20051130_59749_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_59749_0400_PP.png","3088912","2011-02-25T11:52:43.0000000Z"
"Fundus","all","unlabeled","20051130_59775_0400_PP.png","dataset01\IMAGES\20051130_59775_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_59775_0400_PP.png","3125999","2011-02-25T11:53:38.0000000Z"
"Fundus","all","unlabeled","20051130_59793_0400_PP.png","dataset01\IMAGES\20051130_59793_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_59793_0400_PP.png","3164342","2011-02-25T11:55:07.0000000Z"
"Fundus","all","unlabeled","20051130_59802_0400_PP.png","dataset01\IMAGES\20051130_59802_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_59802_0400_PP.png","3156653","2011-02-25T11:53:27.0000000Z"
"Fundus","all","unlabeled","20051130_59850_0400_PP.png","dataset01\IMAGES\20051130_59850_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_59850_0400_PP.png","3177115","2011-02-25T11:54:02.0000000Z"
"Fundus","all","unlabeled","20051130_59869_0400_PP.png","dataset01\IMAGES\20051130_59869_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_59869_0400_PP.png","3176109","2011-02-25T11:54:48.0000000Z"
"Fundus","all","unlabeled","20051130_59916_0400_PP.png","dataset01\IMAGES\20051130_59916_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_59916_0400_PP.png","3196621","2011-02-25T11:55:33.0000000Z"
"Fundus","all","unlabeled","20051130_59930_0400_PP.png","dataset01\IMAGES\20051130_59930_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_59930_0400_PP.png","3191129","2011-02-25T11:54:18.0000000Z"
"Fundus","all","unlabeled","20051130_59964_0400_PP.png","dataset01\IMAGES\20051130_59964_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_59964_0400_PP.png","3259527","2011-02-25T11:52:58.0000000Z"
"Fundus","all","unlabeled","20051130_59993_0400_PP.png","dataset01\IMAGES\20051130_59993_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_59993_0400_PP.png","3264504","2011-02-25T11:56:01.0000000Z"
"Fundus","all","unlabeled","20051130_60040_0400_PP.png","dataset01\IMAGES\20051130_60040_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_60040_0400_PP.png","3229476","2011-02-25T11:53:34.0000000Z"
"Fundus","all","unlabeled","20051130_60066_0400_PP.png","dataset01\IMAGES\20051130_60066_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_60066_0400_PP.png","3235251","2011-02-25T11:55:18.0000000Z"
"Fundus","all","unlabeled","20051130_60186_0400_PP.png","dataset01\IMAGES\20051130_60186_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_60186_0400_PP.png","3096948","2011-02-25T11:53:17.0000000Z"
"Fundus","all","unlabeled","20051130_60234_0400_PP.png","dataset01\IMAGES\20051130_60234_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_60234_0400_PP.png","3106330","2011-02-25T11:54:17.0000000Z"
"Fundus","all","unlabeled","20051130_60448_0400_PP.png","dataset01\IMAGES\20051130_60448_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_60448_0400_PP.png","3149785","2011-02-25T11:54:06.0000000Z"
"Fundus","all","unlabeled","20051130_60490_0400_PP.png","dataset01\IMAGES\20051130_60490_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_60490_0400_PP.png","3147102","2011-02-25T11:55:58.0000000Z"
"Fundus","all","unlabeled","20051130_60532_0400_PP.png","dataset01\IMAGES\20051130_60532_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_60532_0400_PP.png","3080792","2011-02-25T11:54:11.0000000Z"
"Fundus","all","unlabeled","20051130_60562_0400_PP.png","dataset01\IMAGES\20051130_60562_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_60562_0400_PP.png","3119798","2011-02-25T11:55:36.0000000Z"
"Fundus","all","unlabeled","20051130_60601_0400_PP.png","dataset01\IMAGES\20051130_60601_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_60601_0400_PP.png","3079921","2011-02-25T11:55:38.0000000Z"
"Fundus","all","unlabeled","20051130_60630_0400_PP.png","dataset01\IMAGES\20051130_60630_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_60630_0400_PP.png","3151448","2011-02-25T11:54:56.0000000Z"
"Fundus","all","unlabeled","20051130_60691_0400_PP.png","dataset01\IMAGES\20051130_60691_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_60691_0400_PP.png","3180657","2011-02-25T11:55:03.0000000Z"
"Fundus","all","unlabeled","20051130_60715_0400_PP.png","dataset01\IMAGES\20051130_60715_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_60715_0400_PP.png","3212098","2011-02-25T11:52:33.0000000Z"
"Fundus","all","unlabeled","20051130_60740_0400_PP.png","dataset01\IMAGES\20051130_60740_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_60740_0400_PP.png","3109438","2011-02-25T11:52:56.0000000Z"
"Fundus","all","unlabeled","20051130_60760_0400_PP.png","dataset01\IMAGES\20051130_60760_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_60760_0400_PP.png","3117673","2011-02-25T11:54:10.0000000Z"
"Fundus","all","unlabeled","20051130_60794_0400_PP.png","dataset01\IMAGES\20051130_60794_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_60794_0400_PP.png","3101114","2011-02-25T11:53:11.0000000Z"
"Fundus","all","unlabeled","20051130_60822_0400_PP.png","dataset01\IMAGES\20051130_60822_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051130_60822_0400_PP.png","3104673","2011-02-25T11:55:49.0000000Z"
"Fundus","all","unlabeled","20051201_37312_0400_PP.png","dataset01\IMAGES\20051201_37312_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_37312_0400_PP.png","3218862","2011-02-25T11:56:07.0000000Z"
"Fundus","all","unlabeled","20051201_37337_0400_PP.png","dataset01\IMAGES\20051201_37337_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_37337_0400_PP.png","3214738","2011-02-25T11:55:30.0000000Z"
"Fundus","all","unlabeled","20051201_37382_0400_PP.png","dataset01\IMAGES\20051201_37382_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_37382_0400_PP.png","3171094","2011-02-25T11:54:26.0000000Z"
"Fundus","all","unlabeled","20051201_37390_0400_PP.png","dataset01\IMAGES\20051201_37390_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_37390_0400_PP.png","3190118","2011-02-25T11:55:40.0000000Z"
"Fundus","all","unlabeled","20051201_37409_0400_PP.png","dataset01\IMAGES\20051201_37409_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_37409_0400_PP.png","3102709","2011-02-25T11:56:01.0000000Z"
"Fundus","all","unlabeled","20051201_37462_0400_PP.png","dataset01\IMAGES\20051201_37462_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_37462_0400_PP.png","3122034","2011-02-25T11:54:28.0000000Z"
"Fundus","all","unlabeled","20051201_37534_0400_PP.png","dataset01\IMAGES\20051201_37534_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_37534_0400_PP.png","3111058","2011-02-25T11:56:06.0000000Z"
"Fundus","all","unlabeled","20051201_37557_0400_PP.png","dataset01\IMAGES\20051201_37557_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_37557_0400_PP.png","3063075","2011-02-25T11:53:19.0000000Z"
"Fundus","all","unlabeled","20051201_38041_0400_PP.png","dataset01\IMAGES\20051201_38041_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_38041_0400_PP.png","3115090","2011-02-25T11:53:06.0000000Z"
"Fundus","all","unlabeled","20051201_38081_0400_PP.png","dataset01\IMAGES\20051201_38081_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_38081_0400_PP.png","3139282","2011-02-25T11:54:30.0000000Z"
"Fundus","all","unlabeled","20051201_38103_0400_PP.png","dataset01\IMAGES\20051201_38103_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_38103_0400_PP.png","3102616","2011-02-25T11:52:52.0000000Z"
"Fundus","all","unlabeled","20051201_38137_0400_PP.png","dataset01\IMAGES\20051201_38137_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_38137_0400_PP.png","3152220","2011-02-25T11:55:55.0000000Z"
"Fundus","all","unlabeled","20051201_38155_0400_PP.png","dataset01\IMAGES\20051201_38155_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_38155_0400_PP.png","3211317","2011-02-25T11:53:08.0000000Z"
"Fundus","all","unlabeled","20051201_38164_0400_PP.png","dataset01\IMAGES\20051201_38164_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_38164_0400_PP.png","3217009","2011-02-25T11:53:30.0000000Z"
"Fundus","all","unlabeled","20051201_38199_0400_PP.png","dataset01\IMAGES\20051201_38199_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_38199_0400_PP.png","3254488","2011-02-25T11:55:06.0000000Z"
"Fundus","all","unlabeled","20051201_38211_0400_PP.png","dataset01\IMAGES\20051201_38211_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_38211_0400_PP.png","3225246","2011-02-25T11:52:48.0000000Z"
"Fundus","all","unlabeled","20051201_38246_0400_PP.png","dataset01\IMAGES\20051201_38246_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_38246_0400_PP.png","3297707","2011-02-25T11:54:35.0000000Z"
"Fundus","all","unlabeled","20051201_38262_0400_PP.png","dataset01\IMAGES\20051201_38262_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_38262_0400_PP.png","3279775","2011-02-25T11:54:21.0000000Z"
"Fundus","all","unlabeled","20051201_38280_0400_PP.png","dataset01\IMAGES\20051201_38280_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_38280_0400_PP.png","3130049","2011-02-25T11:55:14.0000000Z"
"Fundus","all","unlabeled","20051201_38291_0400_PP.png","dataset01\IMAGES\20051201_38291_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_38291_0400_PP.png","3140015","2011-02-25T11:55:00.0000000Z"
"Fundus","all","unlabeled","20051201_38321_0400_PP.png","dataset01\IMAGES\20051201_38321_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_38321_0400_PP.png","3080997","2011-02-25T11:56:07.0000000Z"
"Fundus","all","unlabeled","20051201_38349_0400_PP.png","dataset01\IMAGES\20051201_38349_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_38349_0400_PP.png","3064538","2011-02-25T11:55:33.0000000Z"
"Fundus","all","unlabeled","20051201_38466_0400_PP.png","dataset01\IMAGES\20051201_38466_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_38466_0400_PP.png","3177545","2011-02-25T11:55:47.0000000Z"
"Fundus","all","unlabeled","20051201_38475_0400_PP.png","dataset01\IMAGES\20051201_38475_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_38475_0400_PP.png","3175769","2011-02-25T11:56:07.0000000Z"
"Fundus","all","unlabeled","20051201_38537_0400_PP.png","dataset01\IMAGES\20051201_38537_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051201_38537_0400_PP.png","3668678","2011-02-25T11:55:56.0000000Z"
"Fundus","all","unlabeled","20051202_36970_0400_PP.png","dataset01\IMAGES\20051202_36970_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051202_36970_0400_PP.png","3146170","2011-02-25T11:55:55.0000000Z"
"Fundus","all","unlabeled","20051202_37162_0400_PP.png","dataset01\IMAGES\20051202_37162_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051202_37162_0400_PP.png","3076640","2011-02-25T11:53:19.0000000Z"
"Fundus","all","unlabeled","20051202_37199_0400_PP.png","dataset01\IMAGES\20051202_37199_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051202_37199_0400_PP.png","3089070","2011-02-25T11:56:14.0000000Z"
"Fundus","all","unlabeled","20051202_39630_0400_PP.png","dataset01\IMAGES\20051202_39630_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051202_39630_0400_PP.png","3161972","2011-02-25T11:55:39.0000000Z"
"Fundus","all","unlabeled","20051202_39708_0400_PP.png","dataset01\IMAGES\20051202_39708_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051202_39708_0400_PP.png","3150125","2011-02-25T11:53:23.0000000Z"
"Fundus","all","unlabeled","20051202_41260_0400_PP.png","dataset01\IMAGES\20051202_41260_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051202_41260_0400_PP.png","1071654","2011-02-25T11:55:54.0000000Z"
"Fundus","all","unlabeled","20051202_48232_0400_PP.png","dataset01\IMAGES\20051202_48232_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051202_48232_0400_PP.png","1054063","2011-02-25T11:56:06.0000000Z"
"Fundus","all","unlabeled","20051202_48393_0400_PP.png","dataset01\IMAGES\20051202_48393_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051202_48393_0400_PP.png","1052526","2011-02-25T11:52:39.0000000Z"
"Fundus","all","unlabeled","20051202_48421_0400_PP.png","dataset01\IMAGES\20051202_48421_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051202_48421_0400_PP.png","1044997","2011-02-25T11:56:15.0000000Z"
"Fundus","all","unlabeled","20051202_51518_0400_PP.png","dataset01\IMAGES\20051202_51518_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051202_51518_0400_PP.png","3054491","2011-02-25T11:54:12.0000000Z"
"Fundus","all","unlabeled","20051202_51574_0400_PP.png","dataset01\IMAGES\20051202_51574_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051202_51574_0400_PP.png","3049709","2011-02-25T11:55:41.0000000Z"
"Fundus","all","unlabeled","20051202_51599_0400_PP.png","dataset01\IMAGES\20051202_51599_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051202_51599_0400_PP.png","3039640","2011-02-25T11:54:48.0000000Z"
"Fundus","all","unlabeled","20051202_51616_0400_PP.png","dataset01\IMAGES\20051202_51616_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051202_51616_0400_PP.png","3060085","2011-02-25T11:52:34.0000000Z"
"Fundus","all","unlabeled","20051202_54197_0400_PP.png","dataset01\IMAGES\20051202_54197_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051202_54197_0400_PP.png","3109491","2011-02-25T11:56:10.0000000Z"
"Fundus","all","unlabeled","20051202_54208_0400_PP.png","dataset01\IMAGES\20051202_54208_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051202_54208_0400_PP.png","3112105","2011-02-25T11:54:03.0000000Z"
"Fundus","all","unlabeled","20051202_54547_0400_PP.png","dataset01\IMAGES\20051202_54547_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051202_54547_0400_PP.png","1074722","2011-02-25T11:54:08.0000000Z"
"Fundus","all","unlabeled","20051202_54555_0400_PP.png","dataset01\IMAGES\20051202_54555_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051202_54555_0400_PP.png","1123987","2011-02-25T11:53:57.0000000Z"
